Payment_Name,ContractNumber,ContractStatus,SM_ACH_Order__c,Amount,Days_Since_Transmission,Current_Payment_Status__c,Current_Check_Collection_Status__c,Current_Return_code__c,Current_Check_Collection_Date__c,Expected_Payment_Status__c,Expected_Check_Collection_Status__c,Expected_Return_code__c,Expected_Return_Change__c,Basis,Report_Txn_Date,Report_Source_File,Reason,Section,Mismatch_Type,Accepted_By_Timeout_Routine,Is_Test_or_VIP_Contract,LastModifiedDate,SM_Historical_Collection_Status__c,Tier,flag_same_file_ambiguous,flag_date_later_plus_retcode,Estado_Aplicado
PY-01845248,00317064,Activated,a04UU00000HJTfdYAH,49,113,ACCEPTED,Collected,R01,2026-06-16,REJECTED,PENDING,,,collections,2026-06-03,Check Collections Jun 4.pdf,NSF,PENDING,GUARD_REGRESION,False,False,2026-07-31T21:49:39.000+0000,,T6_PROBABLEMENTE_YA_CORRECTO,False,True,
PY-01845405,00313119,Activated,a04UU000004JnqjYAC,75,112,ACCEPTED,Collected,R01,2026-06-16,REJECTED,PENDING,,,collections,2026-06-04,Check Collections Jun 5a8 2026.pdf,NSF,PENDING,GUARD_REGRESION,False,False,2026-07-31T21:49:39.000+0000,,T6_PROBABLEMENTE_YA_CORRECTO,False,True,
PY-01846485,00312122,Activated,a048W00008CllZeQAJ,79,110,ACCEPTED,Collected,R01,2026-06-16,REJECTED,PENDING,,,collections,2026-06-08,Check Collections Jun 9 2026.pdf,NSF,PENDING,GUARD_REGRESION,False,False,2026-07-31T21:49:39.000+0000,,T6_PROBABLEMENTE_YA_CORRECTO,False,True,
PY-01846499,00317374,Activated,a04UU00000HNQRUYA5,99,110,ACCEPTED,Collected,R01,2026-06-16,REJECTED,PENDING,,,collections,2026-06-08,Check Collections Jun 9 2026.pdf,NSF,PENDING,GUARD_REGRESION,False,False,2026-07-31T21:49:39.000+0000,,T6_PROBABLEMENTE_YA_CORRECTO,False,True,
PY-01849211,00308931,Activated,a048W0000889ufPQAQ,49,105,ACCEPTED,Collected,R01,2026-06-16,REJECTED,PENDING,,,collections,2026-06-11,Check Collections Jun 12a15 2026.pdf,NSF,PENDING,GUARD_REGRESION,False,False,2026-07-31T21:49:39.000+0000,,T6_PROBABLEMENTE_YA_CORRECTO,True,True,
PY-01849224,00317044,Activated,a04UU00000HKciUYAT,99,105,ACCEPTED,Collected,R01,2026-06-16,REJECTED,PENDING,,,collections,2026-06-11,Check Collections Jun 12a15 2026.pdf,NSF,PENDING,GUARD_REGRESION,False,False,2026-07-31T21:49:39.000+0000,,T6_PROBABLEMENTE_YA_CORRECTO,True,True,
PY-01773962,00313100,Cancelled,a04UU000003WNhMYAW,79,260,REJECTED,PENDING,,2026-01-06,REJECTED,NOT_COLLECTED,,,collections,2026-01-06,Check Collections Jan 14-15 2026.pdf,PASTDUE DATE,NOT COLLECTED,SUBESTADO_MENOR,False,False,2026-09-09T15:04:14.000+0000,PRC_AUT: PENDING //,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,True,False,
PY-01778020,00313562,Cancelled,a04UU00000Gjg58YAB,124,251,REJECTED,Not_collected,R01-pastdue date,2026-03-04,REJECTED,PENDING,,,collections,2026-01-16,Check Collections Jan 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:58.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01778021,00312894,Cancelled,a04UU00000GjgLGYAZ,104,251,REJECTED,Not_collected,R01-pastdue date,2026-03-04,REJECTED,PENDING,,,collections,2026-01-16,Check Collections Jan 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:58.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01778087,00314888,Cancelled,a04UU00000CT0QkYAL,79,251,REJECTED,Not_collected,R01-pastdue date,2026-03-04,REJECTED,PENDING,,,collections,2026-01-16,Check Collections Jan 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01778095,00315195,Cancelled,a04UU00000EU8bBYAT,79,251,REJECTED,Not_collected,R01-pastdue date,2026-03-04,REJECTED,PENDING,,,collections,2026-01-16,Check Collections Jan 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01778101,00315598,Activated,a04UU00000Fz8RRYAZ,69,251,REJECTED,Not_collected,R01-pastdue date,2026-03-04,REJECTED,PENDING,,,collections,2026-01-16,Check Collections Jan 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01779104,00311156,Cancelled,a048W000081mYIUQA2,69,250,REJECTED,Not_collected,R01-pastdue date,2026-03-05,REJECTED,PENDING,,,collections,2026-01-20,Check Collections Jan 21 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01779120,00315029,Cancelled,a04UU00000EgSHaYAN,75,250,REJECTED,Not_collected,R01-pastdue date,2026-03-05,REJECTED,PENDING,,,collections,2026-01-20,Check Collections Jan 21 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01779126,00315386,Cancelled,a04UU00000GPiW7YAL,69,250,REJECTED,Not_collected,R01-pastdue date,2026-03-05,REJECTED,PENDING,,,collections,2026-01-20,Check Collections Jan 21 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01780207,00312894,Cancelled,a04UU000003QdnCYAS,79,249,REJECTED,Not_collected,R01-pastdue date,2026-03-09,REJECTED,PENDING,,,collections,2026-01-22,Check Collections Jan 23 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01781311,00313562,Cancelled,a04UU000005bvNpYAI,99,245,REJECTED,Not_collected,R01-pastdue date,2026-03-09,REJECTED,PENDING,,,collections,2026-01-22,Check Collections Jan 23 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01781557,00259558,Cancelled,a04UU00000FbShSYAV,100,244,REJECTED,Not_collected,R01-pastdue date,2026-03-11,REJECTED,PENDING,,,collections,2026-01-23,Check Collections Jan 26 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01781559,00259558,Cancelled,a04UU00000GDiDLYA1,100,244,REJECTED,Not_collected,R01-pastdue date,2026-03-11,REJECTED,PENDING,,,collections,2026-01-23,Check Collections Jan 26 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01784838,00314484,Cancelled,a04UU00000Avv8hYAB,75,238,REJECTED,Not_collected,R01-pastdue date,2026-03-16,REJECTED,PENDING,,,collections,2026-01-29,Check Collections Jan 30 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01784847,00259558,Cancelled,a04UU00000GrMArYAN,100,238,REJECTED,Not_collected,R01-pastdue date,2026-03-16,REJECTED,PENDING,,,collections,2026-01-29,Check Collections Jan 30 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01785841,00302396,Cancelled,a041U00000XuouhQAB,79,236,REJECTED,Not_collected,R01-pastdue date,2026-03-19,REJECTED,PENDING,,,collections,2026-02-02,Check Collections Feb 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01785844,00259558,Cancelled,a041U00000Xuow7QAB,75,236,REJECTED,Not_collected,R01-pastdue date,2026-03-19,REJECTED,PENDING,,,collections,2026-02-02,Check Collections Feb 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01785866,00309104,Cancelled,a048W00007fdWgkQAE,69,236,REJECTED,Not_collected,R01-pastdue date,2026-03-19,REJECTED,PENDING,,,collections,2026-02-02,Check Collections Feb 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01785958,00314094,Activated,a04UU000008vZvhYAE,79,236,REJECTED,Not_collected,R01-pastdue date,2026-03-19,REJECTED,PENDING,,,collections,2026-02-02,Check Collections Feb 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:45:59.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01786006,00315299,Cancelled,a04UU00000FHuBdYAL,75,236,REJECTED,Not_collected,R01-pastdue date,2026-03-19,REJECTED,PENDING,,,collections,2026-02-02,Check Collections Feb 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:00.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01786007,00315300,Cancelled,a04UU00000FHuOXYA1,75,236,REJECTED,Not_collected,R01-pastdue date,2026-03-19,REJECTED,PENDING,,,collections,2026-02-02,Check Collections Feb 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:00.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01786015,00315308,Cancelled,a04UU00000FpXirYAF,79,236,REJECTED,Not_collected,R01-pastdue date,2026-03-19,REJECTED,PENDING,,,collections,2026-02-02,Check Collections Feb 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:00.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01788848,00314090,Cancelled,a04UU00000EzR9qYAF,104,231,REJECTED,Not_collected,R01-pastdue date,2026-03-23,REJECTED,PENDING,,,collections,2026-02-05,Check Collections Feb 6 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:00.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01788849,00314090,Cancelled,a04UU00000FpX9OYAV,104,231,REJECTED,Not_collected,R01-pastdue date,2026-03-23,REJECTED,PENDING,,,collections,2026-02-05,Check Collections Feb 6 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:00.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01788850,00314090,Cancelled,a04UU00000GPuU3YAL,104,231,REJECTED,Not_collected,R01-pastdue date,2026-03-23,REJECTED,PENDING,,,collections,2026-02-05,Check Collections Feb 6 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:00.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01788852,00314090,Cancelled,a04UU00000Gy1uVYAR,104,231,REJECTED,Not_collected,R01-pastdue date,2026-03-23,REJECTED,PENDING,,,collections,2026-02-05,Check Collections Feb 6 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:00.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01789010,00315995,Cancelled,a04UU00000GdYgZYAV,174,230,REJECTED,Not_collected,R01-R99,2026-03-03,REJECTED,PENDING,,,collections,2026-02-09,Check Collections Feb 10 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:00.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792179,00311156,Cancelled,a04UU00000C42NnYAJ,94,223,REJECTED,Not_collected,R01-pastdue date,2026-03-31,REJECTED,PENDING,,,collections,2026-02-13,Check Collections Feb 17 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792190,00311156,Cancelled,a04UU00000GfCgjYAF,94,223,REJECTED,Not_collected,R01-pastdue date,2026-03-31,REJECTED,PENDING,,,collections,2026-02-13,Check Collections Feb 17 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792191,00315894,Cancelled,a04UU00000GhPDFYA3,119,223,REJECTED,Not_collected,R01-pastdue date,2026-03-31,REJECTED,PENDING,,,collections,2026-02-13,Check Collections Feb 17 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792194,00315903,Cancelled,a04UU00000H0WyzYAF,79,223,REJECTED,Not_collected,R01-pastdue date,2026-03-31,REJECTED,PENDING,,,collections,2026-02-13,Check Collections Feb 17 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792197,00314888,Cancelled,a04UU00000HBjCvYAL,104,223,REJECTED,Not_collected,R01-pastdue date,2026-03-31,REJECTED,PENDING,,,collections,2026-02-13,Check Collections Feb 17 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792199,00315598,Activated,a04UU00000HBjT3YAL,94,223,REJECTED,Not_collected,R01-pastdue date,2026-03-31,REJECTED,PENDING,,,collections,2026-02-13,Check Collections Feb 17 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792201,00311156,Cancelled,a04UU00000HBqzBYAT,94,223,REJECTED,Not_collected,R01-pastdue date,2026-03-31,REJECTED,PENDING,,,collections,2026-02-13,Check Collections Feb 17 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792815,00313072,Cancelled,a04UU000003k8qWYAQ,79,222,REJECTED,Not_collected,R09-pastdue date,2026-03-04,REJECTED,PENDING,,,collections,2026-02-18,Check Collections Feb 19 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792833,00314888,Cancelled,a04UU00000CT0QkYAL,79,222,REJECTED,Not_collected,R01-pastdue date,2026-04-01,REJECTED,PENDING,,,collections,2026-02-17,Check Collections Feb 18 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792850,00315598,Activated,a04UU00000Fz8RRYAZ,69,222,REJECTED,Not_collected,R01-pastdue date,2026-04-01,REJECTED,PENDING,,,collections,2026-02-17,Check Collections Feb 18 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792860,00315643,Activated,a04UU00000GPtGEYA1,69,222,REJECTED,Not_collected,R01-pastdue date,2026-04-01,REJECTED,PENDING,,,collections,2026-02-17,Check Collections Feb 18 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792869,00315974,Cancelled,a04UU00000Gvh75YAB,119,222,REJECTED,Not_collected,R01-pastdue date,2026-04-01,REJECTED,PENDING,,,collections,2026-02-17,Check Collections Feb 18 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01792881,00315894,Cancelled,a04UU00000H9lItYAJ,144,222,REJECTED,Not_collected,R01-pastdue date,2026-04-01,REJECTED,PENDING,,,collections,2026-02-17,Check Collections Feb 18 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:01.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01794975,00316533,Cancelled,a04UU00000HCYFRYA5,99,216,REJECTED,Not_collected,R01-pastdue date,2026-03-03,REJECTED,PENDING,,,collections,2026-02-19,Check Collections Feb 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:54.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798389,00313579,Cancelled,a04UU00000FWI7dYAH,104,208,REJECTED,Not_collected,R01-R10,2026-03-06,REJECTED,RETURN,R01,,returns,2026-02-27,ACH Returns Feb 27 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:46:54.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798392,00313579,Cancelled,a04UU00000G7rUbYAJ,104,208,REJECTED,Not_collected,R01-R10,2026-03-06,REJECTED,RETURN,R01,,returns,2026-02-27,ACH Returns Feb 27 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:46:54.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798395,00315639,Cancelled,a04UU00000GNGAvYAP,174,208,REJECTED,Not_collected,R01-pastdue date,2026-03-11,REJECTED,RETURN,R01,,returns,2026-02-27,ACH Returns Feb 27 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:46:54.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798398,00316284,Cancelled,a04UU00000Gy0GrYAJ,139,208,REJECTED,Not_collected,R01-pastdue date,2026-03-13,REJECTED,PENDING,,,collections,2026-03-02,Check Collections Marh 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:54.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798455,00308741,Cancelled,a041U00000ZjjwxQAB,49,208,REJECTED,Not_collected,R01-pastdue date,2026-03-13,REJECTED,PENDING,,,collections,2026-03-02,Check Collections Marh 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:55.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798488,00312747,Cancelled,a04UU0000029v18YAA,79,208,REJECTED,Not_collected,R01-pastdue date,2026-03-17,REJECTED,PENDING,,,collections,2026-03-03,Check Collections Marh 4 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:55.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798516,00313579,Cancelled,a04UU00000604szYAA,79,208,REJECTED,Not_collected,R01-R10,2026-03-06,REJECTED,RETURN,R01,,returns,2026-02-27,ACH Returns Feb 27 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:46:55.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798525,00313841,Cancelled,a04UU000007XW9xYAG,75,208,REJECTED,Not_collected,R01-pastdue date,2026-03-13,REJECTED,PENDING,,,collections,2026-03-02,Check Collections Marh 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:55.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798560,00314778,Activated,a04UU00000CjwqaYAB,75,208,REJECTED,Not_collected,R01-pastdue date,2026-03-09,REJECTED,RETURN,R01,,returns,2026-02-27,ACH Returns Feb 27 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:46:55.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798568,00314929,Cancelled,a04UU00000DUVAAYA5,75,208,REJECTED,Not_collected,R01-pastdue date,2026-03-09,REJECTED,RETURN,R01,,returns,2026-02-27,ACH Returns Feb 27 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:46:55.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798616,00315870,Cancelled,a04UU00000GExa5YAD,69,208,REJECTED,Not_collected,R01-pastdue date,2026-03-13,REJECTED,PENDING,,,collections,2026-03-02,Check Collections Marh 3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:55.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798644,00315571,Cancelled,a04UU00000H0eYMYAZ,69,208,REJECTED,Not_collected,R01-pastdue date,2026-03-11,REJECTED,RETURN,R01,,returns,2026-02-27,ACH Returns Feb 27 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:46:55.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01798654,00315920,Activated,a04UU00000HC7rxYAD,79,208,REJECTED,Not_collected,R01-pastdue date,2026-03-17,REJECTED,PENDING,,,collections,2026-03-03,Check Collections Marh 4 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:46:55.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01812396,00316302,Cancelled,a04UU00000HF017YAD,99,176,REJECTED,Not_collected,R01-pastdue date,2026-05-14,REJECTED,PENDING,,,collections,2026-04-01,Check Collections April 2-3 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:48.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818432,00311156,Cancelled,a048W000081mYIUQA2,69,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818442,00311156,Cancelled,a04UU00000C42NnYAJ,94,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818457,00315308,Cancelled,a04UU00000GDhxCYAT,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818465,00311156,Cancelled,a04UU00000GfCgjYAF,94,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818478,00314094,Activated,a04UU00000GrL9yYAF,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818480,00315308,Cancelled,a04UU00000GrLptYAF,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818484,00308830,Activated,a04UU00000GyKViYAN,74,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818489,00315894,Cancelled,a04UU00000H9lItYAJ,144,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818492,00311156,Cancelled,a04UU00000HBqzBYAT,94,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818513,00314094,Activated,a04UU00000HCrOrYAL,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818516,00315308,Cancelled,a04UU00000HCrP3YAL,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818522,00315894,Cancelled,a04UU00000HE5MDYA1,144,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
